Format Version,1.21,Take Name,Take 2019-01-03 03.48.29 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-01-03 03.48.29 PM,Total Frames in Take,36415,Total Exported Frames,36415,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone
395,3.291667,0.038511,0.898475,0.115609,-0.421774,-0.743174,0.626196,0.485364,0.059002,0.866824,0.153468,-0.470726,-0.729586,0.705276,0.499648,-0.002110,0.869906,0.003631,-0.493199,-0.654172,0.994337,0.563973,0.021912,0.831650,-0.149826,-0.534257,-0.679209,1.315038,0.551700,-0.062303,0.820038,-0.031876,-0.568014,-0.678571,1.462817,0.519084,-0.034458,0.910966,-0.182491,-0.368308,-0.672235,1.295147,0.600948,-0.521051,0.788805,-0.311305,0.096864,-0.761751,1.303977,0.685200,-0.567308,0.800997,0.088097,0.169720,-0.884874,1.056094,0.733410,-0.696137,0.641266,0.319968,0.042336,-0.969237,0.807862,0.628398,-0.096436,0.955469,-0.128327,-0.247612,-0.633137,1.295699,0.535615,-0.035860,-0.600131,0.629030,0.492827,-0.527296,1.310579,0.474248,0.357891,0.537331,-0.351318,-0.678060,-0.383545,1.124300,0.320738,-0.596083,-0.587171,0.263879,0.479879,-0.432065,0.886527,0.188959,-0.075713,0.885652,-0.028863,-0.457226,-0.806908,0.623381,0.561578,0.072386,0.884215,-0.007006,-0.461384,-0.766719,0.376271,0.557043,0.111392,0.928743,0.105391,-0.337520,-0.810374,0.020901,0.585484,-0.066638,0.688797,-0.411629,-0.593026,-0.679440,0.629010,0.409149,-0.039142,0.751902,-0.235289,-0.614614,-0.534206,0.465691,0.531349,-0.023187,0.858222,-0.238896,-0.453703,-0.409184,0.147390,0.641152,,,,,,,,,,,,,,
396,3.300000,0.039885,0.897486,0.117127,-0.423332,-0.747259,0.626681,0.480624,0.057996,0.869373,0.153641,-0.466071,-0.733342,0.705687,0.495006,-0.003568,0.873773,0.003965,-0.486304,-0.658536,0.995647,0.560311,0.019242,0.837255,-0.147895,-0.526080,-0.684067,1.316319,0.548286,-0.062195,0.826148,-0.034735,-0.558932,-0.683575,1.464137,0.516816,-0.035271,0.915193,-0.181047,-0.358328,-0.677830,1.296341,0.597598,-0.518832,0.787333,-0.315915,0.105446,-0.769120,1.304376,0.680007,-0.567824,0.799460,0.086706,0.175844,-0.892564,1.056131,0.725456,-0.701302,0.635758,0.319324,0.044933,-0.975519,0.807970,0.618093,-0.096910,0.957924,-0.128145,-0.237841,-0.637705,1.297110,0.532893,-0.042870,-0.603929,0.629933,0.486433,-0.530717,1.312480,0.473673,0.363026,0.541058,-0.347620,-0.674262,-0.383758,1.125759,0.323781,-0.598503,-0.590957,0.258223,0.475274,-0.431438,0.888071,0.192130,-0.075585,0.885027,-0.040460,-0.457578,-0.810710,0.623941,0.557077,0.070179,0.886748,-0.007704,-0.456830,-0.767938,0.377224,0.557688,0.105639,0.929141,0.104116,-0.338671,-0.810113,0.021635,0.585626,-0.076429,0.705874,-0.404740,-0.576269,-0.683808,0.629422,0.404171,-0.043138,0.758176,-0.243782,-0.603223,-0.539985,0.463987,0.525189,-0.021067,0.858154,-0.246023,-0.450113,-0.410856,0.148845,0.639267,,,,,,,,,,,,,,
397,3.308333,0.041098,0.896291,0.119064,-0.425203,-0.751278,0.627259,0.475743,0.056841,0.871915,0.154013,-0.461317,-0.737021,0.706174,0.490290,-0.004930,0.877690,0.004182,-0.479185,-0.662860,0.997023,0.556729,0.017021,0.842751,-0.145738,-0.517921,-0.688866,1.317661,0.544838,-0.062352,0.831941,-0.037943,-0.550043,-0.688393,1.465491,0.514494,-0.036124,0.919369,-0.179829,-0.348019,-0.683389,1.297611,0.594210,-0.515585,0.787437,-0.318409,0.112833,-0.776459,1.304851,0.674679,-0.569192,0.797347,0.085454,0.181539,-0.900884,1.056543,0.716999,-0.705342,0.631658,0.318081,0.048228,-0.981883,0.808367,0.607513,-0.097273,0.960241,-0.128015,-0.228226,-0.642219,1.298575,0.530168,-0.049433,-0.607171,0.631331,0.479918,-0.534144,1.314398,0.473079,0.368479,0.544417,-0.343987,-0.670452,-0.383988,1.127288,0.326885,-0.601114,-0.595182,0.252335,0.469837,-0.430990,0.889628,0.195582,-0.076115,0.884260,-0.051858,-0.457823,-0.814394,0.624518,0.552473,0.068558,0.888692,-0.008469,-0.453272,-0.768798,0.378368,0.557987,0.099516,0.929626,0.102092,-0.339807,-0.809806,0.022626,0.585716,-0.085743,0.722251,-0.397003,-0.559813,-0.688162,0.630000,0.399014,-0.046858,0.765573,-0.251661,-0.590228,-0.545848,0.462215,0.518571,-0.019150,0.858327,-0.253752,-0.445554,-0.413379,0.150118,0.637103,,,,,,,,,,,,,,
398,3.316667,0.042208,0.894833,0.121436,-0.427487,-0.755171,0.627954,0.470791,0.055544,0.874402,0.154632,-0.456537,-0.740553,0.706761,0.485563,-0.006166,0.881606,0.004055,-0.471928,-0.667065,0.998438,0.553299,0.014610,0.848172,-0.144002,-0.509563,-0.693576,1.319031,0.541296,-0.062554,0.837688,-0.041174,-0.540990,-0.693258,1.466736,0.512019,-0.036914,0.923481,-0.178512,-0.337571,-0.688871,1.298942,0.590733,-0.512685,0.786816,-0.321472,0.121372,-0.783693,1.305393,0.669198,-0.569107,0.796154,0.083710,0.187745,-0.908669,1.056811,0.708146,-0.708345,0.628232,0.317423,0.053051,-0.988482,0.808993,0.596471,-0.097727,0.962456,-0.128373,-0.218285,-0.646652,1.300061,0.527379,-0.055621,-0.609911,0.632959,0.473580,-0.537505,1.316339,0.472501,0.374020,0.547309,-0.340713,-0.666691,-0.384318,1.128848,0.329987,-0.604235,-0.598502,0.246740,0.464559,-0.430789,0.890982,0.199200,-0.077648,0.883371,-0.062812,-0.457909,-0.817881,0.625143,0.547850,0.067846,0.889766,-0.009290,-0.451250,-0.769127,0.379740,0.557831,0.092435,0.930223,0.099270,-0.341008,-0.809480,0.023939,0.585761,-0.094813,0.738702,-0.387347,-0.543409,-0.692460,0.630766,0.393732,-0.051399,0.772055,-0.261011,-0.577202,-0.551974,0.460008,0.511224,-0.016624,0.858378,-0.261380,-0.441126,-0.415246,0.151674,0.634669,,,,,,,,,,,,,,
399,3.325000,0.043164,0.893354,0.124172,-0.429693,-0.758866,0.628694,0.465823,0.054145,0.876941,0.155362,-0.451558,-0.743883,0.707378,0.480881,-0.007316,0.885570,0.003724,-0.464433,-0.671159,0.999725,0.549985,0.012420,0.853428,-0.142820,-0.501107,-0.698180,1.320265,0.537707,-0.062881,0.843253,-0.044215,-0.531991,-0.698064,1.467852,0.509302,-0.037436,0.927679,-0.177015,-0.326614,-0.694269,1.300158,0.587206,-0.509436,0.786353,-0.324881,0.128747,-0.790875,1.305849,0.663525,-0.568854,0.794762,0.082670,0.194742,-0.916681,1.057256,0.699635,-0.710826,0.625298,0.316835,0.057838,-0.995243,0.809899,0.585157,-0.098206,0.964496,-0.128552,-0.208751,-0.650984,1.301409,0.524579,-0.061507,-0.612357,0.634826,0.467153,-0.540856,1.318141,0.471838,0.379597,0.549809,-0.337535,-0.663088,-0.384659,1.130345,0.333042,-0.607766,-0.601290,0.241820,0.458905,-0.430775,0.892271,0.202897,-0.079622,0.882345,-0.073804,-0.457909,-0.821185,0.625753,0.543195,0.067899,0.890359,-0.009073,-0.450076,-0.769077,0.381258,0.557548,0.085040,0.931030,0.095991,-0.341668,-0.809570,0.025459,0.585303,-0.103229,0.754897,-0.377010,-0.526629,-0.696548,0.631635,0.388451,-0.055256,0.778674,-0.269485,-0.563907,-0.558092,0.457755,0.503754,-0.014550,0.859199,-0.267770,-0.435734,-0.418023,0.152946,0.632109,,,,,,,,,,,,,,
400,3.333333,0.044060,0.891708,0.126432,-0.432355,-0.762583,0.629520,0.460788,0.052681,0.879281,0.156427,-0.446789,-0.747269,0.708099,0.476060,-0.008194,0.889345,0.003271,-0.457152,-0.675290,1.000889,0.546664,0.010388,0.858428,-0.141704,-0.492862,-0.702704,1.321379,0.533969,-0.063330,0.848567,-0.047091,-0.523170,-0.702782,1.468844,0.506377,-0.037673,0.931421,-0.176073,-0.316282,-0.699568,1.301275,0.583523,-0.505804,0.785644,-0.329156,0.136312,-0.797807,1.306353,0.657773,-0.567939,0.793626,0.081263,0.202483,-0.924558,1.057858,0.691147,-0.712698,0.623021,0.316091,0.063188,-1.002136,0.810938,0.573547,-0.098777,0.966449,-0.128954,-0.198975,-0.655263,1.302612,0.521615,-0.067255,-0.614761,0.636662,0.460659,-0.544181,1.319819,0.471076,0.384456,0.551731,-0.335061,-0.659940,-0.385015,1.131794,0.336011,-0.610008,-0.603721,0.238636,0.454382,-0.430859,0.893447,0.206566,-0.081642,0.881698,-0.084043,-0.457033,-0.824430,0.626463,0.538533,0.067652,0.890724,-0.010020,-0.449369,-0.769145,0.382941,0.556956,0.077132,0.931610,0.092153,-0.343017,-0.809197,0.027131,0.585205,-0.111479,0.770317,-0.366528,-0.509747,-0.700737,0.632576,0.383044,-0.058796,0.785004,-0.277360,-0.550802,-0.564164,0.455680,0.495981,-0.014423,0.859199,-0.271770,-0.433255,-0.421268,0.154255,0.629121,,,,,,,,,,,,,,
401,3.341667,0.044899,0.890126,0.128983,-0.434768,-0.766020,0.630398,0.455689,0.050963,0.881614,0.157460,-0.442002,-0.750365,0.708858,0.471222,-0.009074,0.893023,0.002600,-0.449912,-0.679364,1.001829,0.543309,0.008558,0.863204,-0.140478,-0.484842,-0.707230,1.322258,0.530070,-0.063936,0.853533,-0.049677,-0.514710,-0.707454,1.469735,0.503250,-0.037537,0.934798,-0.175568,-0.306464,-0.704859,1.302174,0.579675,-0.501794,0.785203,-0.333197,0.143660,-0.804608,1.306787,0.651916,-0.566591,0.792657,0.079571,0.210567,-0.932473,1.058501,0.682479,-0.714254,0.621402,0.314519,0.069134,-1.009177,0.812174,0.561709,-0.099498,0.968327,-0.129689,-0.188743,-0.659556,1.303586,0.518496,-0.072598,-0.616751,0.638999,0.453904,-0.547531,1.321301,0.470265,0.388843,0.552845,-0.333096,-0.657428,-0.385314,1.133171,0.339033,-0.611053,-0.606179,0.235978,0.451082,-0.431223,0.894327,0.210281,-0.083158,0.881316,-0.094544,-0.455443,-0.827436,0.627195,0.533769,0.067214,0.891444,-0.010701,-0.447990,-0.769170,0.384737,0.556530,0.069330,0.932093,0.087983,-0.344463,-0.808768,0.028895,0.585013,-0.118537,0.784154,-0.356447,-0.493961,-0.704604,0.633600,0.377610,-0.061649,0.791306,-0.284653,-0.537595,-0.569879,0.453868,0.488264,-0.014557,0.860898,-0.270795,-0.430479,-0.424910,0.155633,0.626260,,,,,,,,,,,,,,
402,3.350000,0.045466,0.888748,0.131308,-0.436828,-0.769313,0.631343,0.450612,0.049054,0.883814,0.158560,-0.437408,-0.753377,0.709697,0.466397,-0.009600,0.896423,0.001927,-0.443092,-0.683487,1.002635,0.539980,0.007419,0.867362,-0.141601,-0.477050,-0.711610,1.323016,0.526115,-0.064877,0.858386,-0.051087,-0.506315,-0.712158,1.470427,0.499330,-0.037324,0.938036,-0.175226,-0.296634,-0.709967,1.302965,0.575764,-0.497243,0.784783,-0.337765,0.150928,-0.811181,1.307148,0.645963,-0.564703,0.791819,0.077520,0.219370,-0.940398,1.059239,0.673779,-0.715502,0.619889,0.312926,0.076622,-1.016361,0.813538,0.549562,-0.100233,0.970020,-0.130606,-0.178763,-0.663739,1.304406,0.515281,-0.078138,-0.618801,0.641133,0.447132,-0.550846,1.322617,0.469311,0.393523,0.554047,-0.330996,-0.654685,-0.385669,1.134372,0.341994,-0.613148,-0.607818,0.234070,0.447010,-0.431611,0.895112,0.214051,-0.084030,0.881229,-0.105010,-0.453153,-0.830362,0.627974,0.528972,0.066194,0.892737,-0.011409,-0.445543,-0.769447,0.386635,0.556245,0.061547,0.932415,0.083557,-0.346169,-0.808245,0.030706,0.584746,-0.124373,0.797774,-0.344959,-0.478635,-0.708264,0.634713,0.372252,-0.063664,0.796641,-0.292439,-0.525157,-0.575888,0.451655,0.480258,-0.014668,0.866679,-0.259200,-0.425990,-0.429136,0.156830,0.623592,,,,,,,,,,,,,,
403,3.358333,0.046064,0.887354,0.133767,-0.438848,-0.772555,0.632264,0.445600,0.047490,0.885938,0.159542,-0.432903,-0.756323,0.710502,0.461652,-0.010207,0.899709,0.001216,-0.436369,-0.687426,1.003262,0.536521,0.006602,0.871332,-0.142134,-0.469611,-0.715859,1.323587,0.522034,-0.066072,0.862813,-0.052562,-0.498423,-0.716571,1.471099,0.495352,-0.037003,0.941011,-0.175237,-0.287091,-0.714928,1.303570,0.571714,-0.492111,0.784326,-0.342999,0.158148,-0.817520,1.307388,0.639903,-0.562166,0.791226,0.075264,0.228618,-0.948337,1.060034,0.665050,-0.717129,0.618080,0.310831,0.084189,-1.023778,0.815100,0.537205,-0.101169,0.971543,-0.131970,-0.168680,-0.667800,1.305049,0.511929,-0.083478,-0.620341,0.643850,0.440075,-0.554090,1.323790,0.468243,0.398056,0.554663,-0.328829,-0.652512,-0.385880,1.135486,0.345050,-0.615578,-0.608729,0.232678,0.443141,-0.432272,0.895685,0.217794,-0.084729,0.881545,-0.115040,-0.449961,-0.833241,0.628720,0.524233,0.064869,0.894590,-0.012323,-0.441982,-0.769913,0.388545,0.555927,0.054116,0.932583,0.079112,-0.347997,-0.807687,0.032507,0.584442,-0.129149,0.810554,-0.332708,-0.464357,-0.711869,0.635808,0.366966,-0.062616,0.799681,-0.301298,-0.515567,-0.582074,0.449198,0.471986,-0.013998,0.877606,-0.237753,-0.416035,-0.434518,0.158056,0.621874,,,,,,,,,,,,,,
404,3.366667,0.046360,0.886227,0.135697,-0.440498,-0.775749,0.633194,0.440452,0.046116,0.887952,0.160899,-0.428399,-0.759308,0.711343,0.456725,-0.010910,0.902863,0.000355,-0.429790,-0.691228,1.003760,0.532998,0.005957,0.874870,-0.143930,-0.462441,-0.720064,1.324018,0.517833,-0.067334,0.866917,-0.053271,-0.491002,-0.721081,1.471692,0.490861,-0.036483,0.943642,-0.176171,-0.277800,-0.719820,1.304042,0.567538,-0.486894,0.783992,-0.347790,0.165329,-0.823716,1.307619,0.633739,-0.559255,0.790775,0.073021,0.237860,-0.956097,1.060827,0.656057,-0.717359,0.617210,0.309545,0.092898,-1.031151,0.816757,0.524555,-0.101966,0.972893,-0.133532,-0.158906,-0.671827,1.305565,0.508447,-0.088900,-0.621854,0.646547,0.432864,-0.557368,1.324788,0.466984,0.402494,0.555192,-0.326875,-0.650318,-0.386147,1.136471,0.348032,-0.618037,-0.609144,0.231923,0.439529,-0.432964,0.896071,0.221510,-0.084808,0.882204,-0.124494,-0.446122,-0.836141,0.629479,0.519303,0.063105,0.896776,-0.013911,-0.437741,-0.770859,0.390444,0.555358,0.046662,0.932683,0.074723,-0.349773,-0.807136,0.034274,0.584162,-0.133455,0.822055,-0.319655,-0.451925,-0.715356,0.636909,0.361600,-0.057904,0.801400,-0.309542,-0.508516,-0.588070,0.446601,0.462992,-0.016727,0.890262,-0.210083,-0.403755,-0.441664,0.158669,0.620037,,,,,,,,,,,,,,
405,3.375000,0.046612,0.885057,0.137976,-0.442112,-0.778807,0.634105,0.435292,0.044701,0.889893,0.162090,-0.424050,-0.762139,0.712148,0.451838,-0.011518,0.905865,-0.000526,-0.423409,-0.694950,1.004209,0.529405,0.006293,0.878278,-0.145210,-0.455525,-0.724138,1.324401,0.513531,-0.069061,0.870835,-0.054221,-0.483670,-0.725129,1.472283,0.486253,-0.035952,0.946086,-0.176589,-0.269156,-0.724561,1.304471,0.563253,-0.480880,0.783864,-0.352934,0.172480,-0.829631,1.307803,0.627586,-0.556035,0.790369,0.070296,0.247388,-0.963926,1.061798,0.646982,-0.717604,0.616658,0.307389,0.101439,-1.038572,0.818731,0.511881,-0.102894,0.974024,-0.135665,-0.149282,-0.675741,1.306026,0.504845,-0.095032,-0.623658,0.648654,0.425756,-0.560597,1.325737,0.465563,0.407059,0.555772,-0.324783,-0.648025,-0.386580,1.137260,0.351004,-0.620446,-0.609100,0.231599,0.436354,-0.433845,0.896234,0.225194,-0.084429,0.883206,-0.133638,-0.441543,-0.838911,0.630180,0.514353,0.061046,0.899366,-0.015702,-0.432629,-0.772018,0.392295,0.554793,0.039777,0.932657,0.070537,-0.351557,-0.806577,0.035980,0.583908,-0.136377,0.833725,-0.304090,-0.440265,-0.718702,0.638030,0.356231,-0.051369,0.802965,-0.317759,-0.501635,-0.594715,0.443255,0.453128,-0.019143,0.904312,-0.181450,-0.385913,-0.450582,0.158513,0.617901,,,,,,,,,,,,,,
406,3.383333,0.046766,0.883754,0.139935,-0.444083,-0.781846,0.635026,0.430109,0.043438,0.891699,0.163346,-0.419887,-0.764979,0.712979,0.446882,-0.012216,0.908756,-0.001340,-0.417146,-0.698585,1.004608,0.525700,0.006512,0.881383,-0.147025,-0.448895,-0.728157,1.324733,0.509185,-0.070402,0.874419,-0.054992,-0.476876,-0.729228,1.472813,0.481461,-0.035014,0.948404,-0.176753,-0.260887,-0.729228,1.304838,0.558912,-0.474620,0.784042,-0.357434,0.179596,-0.835396,1.308019,0.621426,-0.552455,0.790052,0.067203,0.257091,-0.971643,1.062859,0.637628,-0.716469,0.617793,0.304619,0.110502,-1.045988,0.820700,0.498853,-0.103518,0.974984,-0.137965,-0.140202,-0.679609,1.306443,0.501182,-0.100827,-0.624964,0.651251,0.418481,-0.563850,1.326554,0.463967,0.411499,0.556013,-0.323094,-0.645855,-0.387019,1.138013,0.353910,-0.622912,-0.608718,0.231861,0.433224,-0.434807,0.896220,0.228916,-0.083788,0.883992,-0.142814,-0.437198,-0.841600,0.630889,0.509424,0.059114,0.901774,-0.017401,-0.427792,-0.773239,0.394221,0.554303,0.032302,0.932707,0.066202,-0.353033,-0.806184,0.037779,0.583741,-0.140061,0.844457,-0.288161,-0.429229,-0.722091,0.639163,0.350794,-0.042773,0.804345,-0.325692,-0.495101,-0.600917,0.440174,0.442551,-0.026444,0.916176,-0.153660,-0.369204,-0.460371,0.158517,0.615521,,,,,,,,,,,,,,
407,3.391667,0.046685,0.882462,0.142117,-0.445964,-0.784740,0.635966,0.424994,0.042334,0.893466,0.164303,-0.415850,-0.767694,0.713819,0.442043,-0.012965,0.911532,-0.002218,-0.411019,-0.702087,1.005032,0.521883,0.006655,0.884355,-0.148771,-0.442424,-0.732086,1.325082,0.504706,-0.071611,0.877835,-0.055758,-0.470285,-0.733248,1.473364,0.476557,-0.034011,0.950491,-0.177391,-0.252867,-0.733787,1.305225,0.554430,-0.467974,0.783272,-0.364007,0.187040,-0.840987,1.308313,0.615162,-0.548274,0.789769,0.063170,0.267711,-0.979220,1.064097,0.628558,-0.714548,0.619610,0.301816,0.120046,-1.053271,0.822855,0.485906,-0.103999,0.975822,-0.140370,-0.131348,-0.683398,1.306885,0.497373,-0.106887,-0.626204,0.653625,0.411361,-0.567070,1.327356,0.462181,0.416182,0.556319,-0.321599,-0.643332,-0.387627,1.138669,0.356697,-0.625419,-0.608121,0.231839,0.430454,-0.435829,0.895999,0.232684,-0.082817,0.884573,-0.151441,-0.433287,-0.844164,0.631557,0.504543,0.056701,0.904086,-0.019270,-0.423134,-0.774615,0.396079,0.553659,0.025473,0.932378,0.062080,-0.355202,-0.805582,0.039486,0.583408,-0.143955,0.854721,-0.271045,-0.418644,-0.725317,0.640375,0.345445,-0.032344,0.805745,-0.331767,-0.489551,-0.606872,0.437147,0.431282,-0.034025,0.926711,-0.128174,-0.351597,-0.471481,0.157796,0.611934,,,,,,,,,,,,,,
408,3.400000,0.046402,0.881101,0.144305,-0.447978,-0.787556,0.636950,0.419888,0.041326,0.895034,0.165341,-0.412151,-0.770354,0.714705,0.437225,-0.013780,0.914082,-0.003144,-0.405283,-0.705444,1.005452,0.518068,0.007585,0.887001,-0.150770,-0.436395,-0.735928,1.325420,0.500236,-0.073009,0.880962,-0.056584,-0.464084,-0.737005,1.473891,0.471474,-0.032976,0.952509,-0.177962,-0.244887,-0.738210,1.305601,0.549952,-0.461272,0.783372,-0.368681,0.193988,-0.846407,1.308601,0.608895,-0.543904,0.789770,0.059579,0.277277,-0.986652,1.065378,0.619064,-0.712567,0.621561,0.298704,0.129178,-1.060637,0.825297,0.472951,-0.104455,0.976486,-0.143136,-0.122790,-0.687112,1.307325,0.493532,-0.113117,-0.627332,0.655718,0.404591,-0.570271,1.328135,0.460291,0.420721,0.556897,-0.320349,-0.640496,-0.388495,1.139195,0.359354,-0.628480,-0.606772,0.232640,0.427456,-0.436839,0.895666,0.236387,-0.081671,0.884702,-0.159054,-0.430505,-0.846626,0.632226,0.499681,0.054840,0.905948,-0.020946,-0.419299,-0.776150,0.397838,0.552543,0.018391,0.932262,0.058105,-0.356613,-0.805530,0.041144,0.582692,-0.148034,0.865076,-0.252995,-0.407092,-0.728485,0.641673,0.340095,-0.020609,0.807967,-0.336242,-0.483432,-0.612775,0.434304,0.419519,-0.042622,0.936070,-0.104976,-0.333072,-0.484048,0.156653,0.607515,,,,,,,,,,,,,,
409,3.408333,0.045898,0.879714,0.146320,-0.450097,-0.790134,0.637991,0.414906,0.040241,0.896565,0.166095,-0.408613,-0.772818,0.715658,0.432520,-0.014630,0.916528,-0.003981,-0.399683,-0.708730,1.005894,0.514185,0.008519,0.889580,-0.152654,-0.430432,-0.739697,1.325782,0.495763,-0.074086,0.884046,-0.057622,-0.457879,-0.740667,1.474376,0.466427,-0.031747,0.954387,-0.178523,-0.237207,-0.742544,1.305991,0.545460,-0.454390,0.783464,-0.373242,0.201008,-0.851672,1.308961,0.602660,-0.539369,0.789807,0.056017,0.286614,-0.993901,1.066774,0.609468,-0.709762,0.623887,0.296365,0.138460,-1.067870,0.827881,0.459952,-0.104722,0.977031,-0.145857,-0.114754,-0.690763,1.307791,0.489668,-0.119079,-0.628055,0.657931,0.398112,-0.573465,1.328885,0.458267,0.425185,0.557316,-0.319715,-0.637494,-0.389545,1.139687,0.361796,-0.631316,-0.605410,0.233976,0.424469,-0.437903,0.895197,0.240131,-0.080440,0.884360,-0.166512,-0.428616,-0.848836,0.632926,0.494950,0.053246,0.907421,-0.023415,-0.416177,-0.777469,0.399653,0.551429,0.010888,0.932050,0.053960,-0.358124,-0.805176,0.042914,0.582610,-0.151371,0.875431,-0.234709,-0.394486,-0.731433,0.643056,0.334862,-0.009117,0.811279,-0.338664,-0.476499,-0.618701,0.431721,0.407857,-0.049768,0.944484,-0.084281,-0.313639,-0.497468,0.155000,0.602100,,,,,,,,,,,,,,
410,3.416667,0.045277,0.878471,0.148164,-0.451981,-0.792646,0.638956,0.409972,0.039243,0.898038,0.166730,-0.405203,-0.775246,0.716544,0.427852,-0.015527,0.918836,-0.004796,-0.394306,-0.711936,1.006378,0.510262,0.009387,0.891937,-0.154561,-0.424820,-0.743410,1.326184,0.491282,-0.074636,0.886844,-0.058811,-0.452193,-0.744293,1.474803,0.461386,-0.030329,0.956143,-0.179083,-0.229781,-0.746794,1.306416,0.540955,-0.447128,0.783750,-0.377595,0.207932,-0.856799,1.309411,0.596449,-0.534707,0.789837,0.052178,0.295842,-1.001115,1.068389,0.599745,-0.707171,0.626104,0.293378,0.147761,-1.075044,0.830715,0.446968,-0.104722,0.977491,-0.148513,-0.107185,-0.694367,1.308300,0.485772,-0.124840,-0.628558,0.660192,0.391761,-0.576655,1.329609,0.456113,0.429955,0.557760,-0.319368,-0.634071,-0.390705,1.140193,0.364061,-0.634630,-0.603809,0.235124,0.421160,-0.438970,0.894551,0.243914,-0.079135,0.883315,-0.173809,-0.428114,-0.851021,0.633550,0.490233,0.051555,0.908215,-0.025590,-0.414528,-0.778750,0.401418,0.550153,0.003804,0.931550,0.049891,-0.360155,-0.804765,0.044628,0.582199,-0.155057,0.884781,-0.216433,-0.382461,-0.734270,0.644361,0.329712,0.003553,0.814492,-0.339225,-0.470655,-0.624111,0.429463,0.395913,-0.054382,0.951887,-0.066415,-0.294183,-0.511501,0.152964,0.595589,,,,,,,,,,,,,,
411,3.425000,0.044290,0.877184,0.149775,-0.454043,-0.794940,0.639986,0.405067,0.038104,0.899434,0.167244,-0.401989,-0.777523,0.717511,0.423204,-0.016298,0.921022,-0.005642,-0.389130,-0.715092,1.006919,0.506294,0.010211,0.894128,-0.156234,-0.419551,-0.747010,1.326645,0.486712,-0.074910,0.889356,-0.060260,-0.446994,-0.747788,1.475232,0.456333,-0.028992,0.957829,-0.179257,-0.222689,-0.750912,1.306907,0.536360,-0.439600,0.784420,-0.381306,0.214577,-0.861728,1.309901,0.590217,-0.530302,0.789694,0.048679,0.304621,-1.008217,1.070172,0.589826,-0.703359,0.629088,0.291467,0.156784,-1.081988,0.833641,0.433860,-0.104752,0.977882,-0.151146,-0.099645,-0.697871,1.308858,0.481769,-0.130815,-0.628797,0.662159,0.386066,-0.579777,1.330395,0.453848,0.434529,0.558480,-0.319412,-0.630286,-0.392196,1.140538,0.366116,-0.638053,-0.601983,0.237072,0.417494,-0.440017,0.893870,0.247667,-0.077958,0.882372,-0.180695,-0.427424,-0.852961,0.634191,0.485556,0.050492,0.908441,-0.027846,-0.414017,-0.779834,0.403188,0.548716,-0.003589,0.931136,0.045727,-0.361776,-0.804502,0.046407,0.581904,-0.158757,0.893246,-0.199122,-0.370484,-0.736919,0.645781,0.324577,0.016821,0.818120,-0.337140,-0.465546,-0.628957,0.427862,0.384196,-0.056676,0.958256,-0.051147,-0.275532,-0.526096,0.150545,0.587954,,,,,,,,,,,,,,
